[2023-05-26 20:19:23,111][root][INFO] - Model saved as :2305262019
[2023-05-26 20:19:23,112][root][INFO] - {'_target_': 'model_set.models.UNetFlood', 'classes': 1, 'in_channels': 1, 'dropout': True, 'prob': 0.1}
[2023-05-26 20:19:23,112][root][INFO] - {'_partial_': True, '_target_': 'scr.losses.lovasz_hinge'}
[2023-05-26 20:19:23,112][root][INFO] - {'_target_': 'torch.optim.Adam', 'maximize': True, 'lr': 0.1, 'weight_decay': 0.9}
[2023-05-26 20:29:21,952][scr.models_trainer][INFO] - Epoch_0: trainLoss = 8.968598012774859e+26: valLoss = 2.0190434574542786e+27: valMetric = 0.0; test_loss = 2.1073973430586871e+27; testMetric = 0.0
[2023-05-26 23:53:51,630][scr.models_trainer][INFO] - Epoch_20: trainLoss = 2.9035110832216905e+28: valLoss = 2.2456576912736636e+28: valMetric = 0.0; test_loss = 2.3091720820883003e+28; testMetric = 0.0
[2023-05-27 00:04:55,344][scr.models_trainer][INFO] - Epoch_21: trainLoss = 3.0189053661490454e+28: valLoss = 4.642860448085949e+28: valMetric = 0.0; test_loss = 5.352914003438328e+28; testMetric = 0.0
[2023-05-27 00:16:01,989][scr.models_trainer][INFO] - Epoch_22: trainLoss = 3.1430083788346524e+28: valLoss = 7.354609831212572e+27: valMetric = 0.0; test_loss = 1.254280757703226e+28; testMetric = 0.0
[2023-05-27 00:27:06,781][scr.models_trainer][INFO] - Epoch_23: trainLoss = 3.2833419488573776e+28: valLoss = 1.9292759799296426e+28: valMetric = 0.0; test_loss = 1.9399407648485006e+28; testMetric = 0.0
[2023-05-27 00:38:16,216][scr.models_trainer][INFO] - Epoch_24: trainLoss = 3.450147918687947e+28: valLoss = 3.198892065122784e+28: valMetric = 0.0; test_loss = 3.518415696655973e+28; testMetric = 0.0
[2023-05-27 00:49:17,552][scr.models_trainer][INFO] - Epoch_25: trainLoss = 3.6212517428712806e+28: valLoss = 3.5312267007968025e+28: valMetric = 0.0; test_loss = 3.7211370895856613e+28; testMetric = 0.0
[2023-05-27 01:00:21,095][scr.models_trainer][INFO] - Epoch_26: trainLoss = 3.699919012343777e+28: valLoss = 2.3497049601665718e+28: valMetric = 0.0; test_loss = 2.4459517356942613e+28; testMetric = 0.0
[2023-05-27 01:11:20,142][scr.models_trainer][INFO] - Epoch_27: trainLoss = 3.8713023175803954e+28: valLoss = 4.629454987817954e+28: valMetric = 0.0; test_loss = 5.222735116289905e+28; testMetric = 0.0
[2023-05-27 01:22:20,774][scr.models_trainer][INFO] - Epoch_28: trainLoss = 4.001757794661901e+28: valLoss = 4.828623062867332e+28: valMetric = 0.0; test_loss = 5.340370641465626e+28; testMetric = 0.0
[2023-05-27 01:33:35,930][scr.models_trainer][INFO] - Epoch_29: trainLoss = 4.125878634621034e+28: valLoss = 6.749858195455936e+28: valMetric = 0.0; test_loss = 9.555182313503625e+28; testMetric = 0.0
[2023-05-27 01:44:41,213][scr.models_trainer][INFO] - Epoch_30: trainLoss = 4.300036934936167e+28: valLoss = 3.113631779096268e+28: valMetric = 0.0; test_loss = 3.153807853578461e+28; testMetric = 0.0
[2023-05-27 01:55:37,856][scr.models_trainer][INFO] - Epoch_31: trainLoss = 4.381574910346325e+28: valLoss = 8.6417062269551e+28: valMetric = 0.0; test_loss = 1.3768152323547066e+29; testMetric = 0.0
[2023-05-27 02:06:49,289][scr.models_trainer][INFO] - Epoch_32: trainLoss = 4.521835217404537e+28: valLoss = 6.239292548076339e+28: valMetric = 0.0; test_loss = 7.09625529702695e+28; testMetric = 0.0
[2023-05-27 02:18:04,479][scr.models_trainer][INFO] - Epoch_33: trainLoss = 4.672206086287478e+28: valLoss = 1.3805156857145344e+28: valMetric = 0.0; test_loss = 1.7772402631971843e+28; testMetric = 0.0
[2023-05-27 02:29:18,625][scr.models_trainer][INFO] - Epoch_34: trainLoss = 4.828008002622467e+28: valLoss = 6.789924353980589e+28: valMetric = 0.0; test_loss = 7.592256279698779e+28; testMetric = 0.0
[2023-05-27 02:40:23,318][scr.models_trainer][INFO] - Epoch_35: trainLoss = 4.957716949106944e+28: valLoss = 5.347736953619223e+28: valMetric = 0.0; test_loss = 5.729616923886168e+28; testMetric = 0.0
[2023-05-27 02:51:39,344][scr.models_trainer][INFO] - Epoch_36: trainLoss = 5.129090705502296e+28: valLoss = 5.597453873105182e+28: valMetric = 0.0; test_loss = 5.984195171568098e+28; testMetric = 0.0
[2023-05-27 03:02:47,840][scr.models_trainer][INFO] - Epoch_37: trainLoss = 5.297743864644529e+28: valLoss = 4.212708635032568e+28: valMetric = 0.0; test_loss = 4.3676602083980495e+28; testMetric = 0.0
[2023-05-27 03:13:59,449][scr.models_trainer][INFO] - Epoch_38: trainLoss = 5.399560082104405e+28: valLoss = 5.3442515006897865e+28: valMetric = 0.0; test_loss = 5.983122508871674e+28; testMetric = 0.0
[2023-05-27 03:25:11,154][scr.models_trainer][INFO] - Epoch_39: trainLoss = 5.515273612866387e+28: valLoss = 4.272098860111772e+28: valMetric = 0.0; test_loss = 4.757095794241887e+28; testMetric = 0.0
[2023-05-27 03:36:26,416][scr.models_trainer][INFO] - Epoch_40: trainLoss = 5.656209249878033e+28: valLoss = 4.297860274593822e+28: valMetric = 0.0; test_loss = 4.521063506030127e+28; testMetric = 0.0
[2023-05-27 03:47:32,596][scr.models_trainer][INFO] - Epoch_41: trainLoss = 5.793945617072399e+28: valLoss = 7.817189786992665e+28: valMetric = 0.0; test_loss = 8.635522574824226e+28; testMetric = 0.0
[2023-05-27 03:58:35,818][scr.models_trainer][INFO] - Epoch_42: trainLoss = 6.032862908669378e+28: valLoss = 6.126484462943573e+28: valMetric = 0.0; test_loss = 6.563898069023422e+28; testMetric = 0.0
[2023-05-27 04:09:39,265][scr.models_trainer][INFO] - Epoch_43: trainLoss = 6.114819293928611e+28: valLoss = 1.3366464604169766e+29: valMetric = 0.0; test_loss = 2.0183858642732957e+29; testMetric = 0.0
[2023-05-27 04:20:44,400][scr.models_trainer][INFO] - Epoch_44: trainLoss = 6.209843293381062e+28: valLoss = 7.4564216332232334e+28: valMetric = 0.0; test_loss = 7.919538086170294e+28; testMetric = 0.0
[2023-05-27 04:31:52,706][scr.models_trainer][INFO] - Epoch_45: trainLoss = 6.380947354851104e+28: valLoss = 5.568796129218103e+28: valMetric = 0.0; test_loss = 6.52036825956888e+28; testMetric = 0.0
[2023-05-27 04:43:00,493][scr.models_trainer][INFO] - Epoch_46: trainLoss = 6.5154494714030985e+28: valLoss = 8.969374428602383e+28: valMetric = 0.0; test_loss = 1.0498100285981889e+29; testMetric = 0.0
[2023-05-27 04:54:04,243][scr.models_trainer][INFO] - Epoch_47: trainLoss = 6.700372794908994e+28: valLoss = 7.93783520883539e+28: valMetric = 0.0; test_loss = 8.640090210176487e+28; testMetric = 0.0
[2023-05-27 05:05:14,893][scr.models_trainer][INFO] - Epoch_48: trainLoss = 6.7742247898197845e+28: valLoss = 8.26787515408649e+28: valMetric = 0.0; test_loss = 9.100764392943003e+28; testMetric = 0.0
[2023-05-27 05:16:18,117][scr.models_trainer][INFO] - Epoch_49: trainLoss = 6.97332630069199e+28: valLoss = 7.37877502883317e+28: valMetric = 0.0; test_loss = 8.23568601488547e+28; testMetric = 0.0
[2023-05-27 05:27:24,840][scr.models_trainer][INFO] - Epoch_50: trainLoss = 7.038850566668822e+28: valLoss = 1.24575987683687e+29: valMetric = 0.0; test_loss = 1.7801575349915705e+29; testMetric = 0.0
[2023-05-27 05:38:34,747][scr.models_trainer][INFO] - Epoch_51: trainLoss = 7.220511282488914e+28: valLoss = 3.1747930593514136e+28: valMetric = 0.0; test_loss = 3.450765009704023e+28; testMetric = 0.0
[2023-05-27 05:49:45,592][scr.models_trainer][INFO] - Epoch_52: trainLoss = 7.308635140107335e+28: valLoss = 1.1100481016300902e+29: valMetric = 0.0; test_loss = 1.3503027213651683e+29; testMetric = 0.0
[2023-05-27 06:00:49,012][scr.models_trainer][INFO] - Epoch_53: trainLoss = 7.4619278892324916e+28: valLoss = 1.2031853162026048e+29: valMetric = 0.0; test_loss = 1.7429806581392956e+29; testMetric = 0.0
[2023-05-27 06:11:50,153][scr.models_trainer][INFO] - Epoch_54: trainLoss = 7.654623783425e+28: valLoss = 1.1709061422300304e+29: valMetric = 0.0; test_loss = 1.6156416955595897e+29; testMetric = 0.0
[2023-05-27 06:22:59,064][scr.models_trainer][INFO] - Epoch_55: trainLoss = 7.763944285107679e+28: valLoss = 7.1135753870730555e+28: valMetric = 0.0; test_loss = 7.796077846918013e+28; testMetric = 0.0
[2023-05-27 06:34:08,711][scr.models_trainer][INFO] - Epoch_56: trainLoss = 7.830282745642336e+28: valLoss = 1.3169395438040055e+29: valMetric = 0.0; test_loss = 1.865546771630649e+29; testMetric = 0.0
[2023-05-27 06:45:13,033][scr.models_trainer][INFO] - Epoch_57: trainLoss = 7.956045280664788e+28: valLoss = 8.83174824423648e+28: valMetric = 0.0; test_loss = 9.252614468694172e+28; testMetric = 0.0
[2023-05-27 06:56:23,674][scr.models_trainer][INFO] - Epoch_58: trainLoss = 8.216813910305225e+28: valLoss = 1.1429990892321706e+29: valMetric = 0.0; test_loss = 1.3330041384411911e+29; testMetric = 0.0
[2023-05-27 07:07:26,336][scr.models_trainer][INFO] - Epoch_59: trainLoss = 8.298284576943512e+28: valLoss = 9.81893813872603e+28: valMetric = 0.0; test_loss = 1.113939857851763e+29; testMetric = 0.0
[2023-05-27 07:18:35,481][scr.models_trainer][INFO] - Epoch_60: trainLoss = 8.510569288014666e+28: valLoss = 1.0425626658328373e+29: valMetric = 0.0; test_loss = 1.1298062688890078e+29; testMetric = 0.0
[2023-05-27 07:29:36,063][scr.models_trainer][INFO] - Epoch_61: trainLoss = 8.605149841367833e+28: valLoss = 1.3375172909245158e+29: valMetric = 0.0; test_loss = 1.631318151690077e+29; testMetric = 0.0
[2023-05-27 07:40:39,995][scr.models_trainer][INFO] - Epoch_62: trainLoss = 8.749583654359289e+28: valLoss = 4.096503544046931e+28: valMetric = 0.0; test_loss = 4.0331147453337685e+28; testMetric = 0.0
[2023-05-27 07:51:46,627][scr.models_trainer][INFO] - Epoch_63: trainLoss = 8.991339633150545e+28: valLoss = 2.55831104389621e+28: valMetric = 0.0; test_loss = 3.0963742963045983e+28; testMetric = 0.0
[2023-05-27 08:02:41,822][scr.models_trainer][INFO] - Epoch_64: trainLoss = 8.982082555641444e+28: valLoss = 1.2661525591352902e+29: valMetric = 0.0; test_loss = 1.6360289468517198e+29; testMetric = 0.0
[2023-05-27 08:13:46,197][scr.models_trainer][INFO] - Epoch_65: trainLoss = 9.092398735373005e+28: valLoss = 1.4964622745127721e+29: valMetric = 0.0; test_loss = 2.1781387208084037e+29; testMetric = 0.0
[2023-05-27 08:24:53,629][scr.models_trainer][INFO] - Epoch_66: trainLoss = 9.342444674925956e+28: valLoss = 1.682863566587113e+29: valMetric = 0.0; test_loss = 2.264344346962726e+29; testMetric = 0.0
[2023-05-27 08:36:06,704][scr.models_trainer][INFO] - Epoch_67: trainLoss = 9.494094519814346e+28: valLoss = 1.1878001136987868e+29: valMetric = 0.0; test_loss = 1.4361275277618104e+29; testMetric = 0.0
[2023-05-27 08:47:10,399][scr.models_trainer][INFO] - Epoch_68: trainLoss = 9.52305462095594e+28: valLoss = 8.939818623500977e+28: valMetric = 0.0; test_loss = 9.409575272254385e+28; testMetric = 0.0
[2023-05-27 08:58:11,033][scr.models_trainer][INFO] - Epoch_69: trainLoss = 9.633695422507175e+28: valLoss = 1.1300269271646155e+29: valMetric = 0.0; test_loss = 1.3481460622927626e+29; testMetric = 0.0
[2023-05-27 09:09:14,757][scr.models_trainer][INFO] - Epoch_70: trainLoss = 9.884968497066809e+28: valLoss = 2.9083045969949994e+28: valMetric = 0.0; test_loss = 3.0411326808533327e+28; testMetric = 0.0
[2023-05-27 09:20:19,646][scr.models_trainer][INFO] - Epoch_71: trainLoss = 9.996927543908405e+28: valLoss = 1.6122293303872936e+29: valMetric = 0.0; test_loss = 2.0343743124316477e+29; testMetric = 0.0
[2023-05-27 09:31:19,006][scr.models_trainer][INFO] - Epoch_72: trainLoss = 1.0196962032027042e+29: valLoss = 1.327360243233755e+29: valMetric = 0.0; test_loss = 1.4440838632283535e+29; testMetric = 0.0
[2023-05-27 09:42:17,370][scr.models_trainer][INFO] - Epoch_73: trainLoss = 1.0335630905887855e+29: valLoss = 1.5934709756201148e+29: valMetric = 0.0; test_loss = 2.2932212097492745e+29; testMetric = 0.0
[2023-05-27 09:53:22,491][scr.models_trainer][INFO] - Epoch_74: trainLoss = 1.041188850086141e+29: valLoss = 1.2228097351192949e+29: valMetric = 0.0; test_loss = 1.3562345905072574e+29; testMetric = 0.0
[2023-05-27 10:04:32,875][scr.models_trainer][INFO] - Epoch_75: trainLoss = 1.0598260833398103e+29: valLoss = 1.5180106795340697e+29: valMetric = 0.0; test_loss = 1.9979706189957676e+29; testMetric = 0.0
[2023-05-27 10:15:40,694][scr.models_trainer][INFO] - Epoch_76: trainLoss = 1.0652314071617945e+29: valLoss = 6.429116274856941e+28: valMetric = 0.0; test_loss = 7.855325804397929e+28; testMetric = 0.0
[2023-05-27 10:26:53,789][scr.models_trainer][INFO] - Epoch_77: trainLoss = 1.0818789322666576e+29: valLoss = 1.049599260402749e+29: valMetric = 0.0; test_loss = 1.092366605036495e+29; testMetric = 0.0
[2023-05-27 10:38:00,524][scr.models_trainer][INFO] - Epoch_78: trainLoss = 1.1010141270856435e+29: valLoss = 1.4796284345626217e+29: valMetric = 0.0; test_loss = 1.6569275684846212e+29; testMetric = 0.0
[2023-05-27 10:49:03,806][scr.models_trainer][INFO] - Epoch_79: trainLoss = 1.1031078276909573e+29: valLoss = 6.190008964443854e+28: valMetric = 0.0; test_loss = 6.861296242765623e+28; testMetric = 0.0
[2023-05-27 11:00:12,955][scr.models_trainer][INFO] - Epoch_80: trainLoss = 1.1281467302735147e+29: valLoss = 1.8425766164671956e+29: valMetric = 0.0; test_loss = 2.9190703991571412e+29; testMetric = 0.0
[2023-05-27 11:11:09,428][scr.models_trainer][INFO] - Epoch_81: trainLoss = 1.1441228320566752e+29: valLoss = 1.510655633359494e+29: valMetric = 0.0; test_loss = 1.8326972865908673e+29; testMetric = 0.0
[2023-05-27 11:22:20,519][scr.models_trainer][INFO] - Epoch_82: trainLoss = 1.1516248624655516e+29: valLoss = 1.2281134344083998e+29: valMetric = 0.0; test_loss = 1.3669208427614074e+29; testMetric = 0.0
[2023-05-27 11:33:28,712][scr.models_trainer][INFO] - Epoch_83: trainLoss = 1.1712926746861474e+29: valLoss = 1.4525521597155035e+29: valMetric = 0.0; test_loss = 1.6458731260103353e+29; testMetric = 0.0
[2023-05-27 11:44:43,883][scr.models_trainer][INFO] - Epoch_84: trainLoss = 1.1831605526035648e+29: valLoss = 1.7563997312126107e+29: valMetric = 0.0; test_loss = 2.2909888486032416e+29; testMetric = 0.0
[2023-05-27 11:55:55,524][scr.models_trainer][INFO] - Epoch_85: trainLoss = 1.19925453983965e+29: valLoss = 1.766921397177673e+29: valMetric = 0.0; test_loss = 2.2496637343360814e+29; testMetric = 0.0
[2023-05-27 12:07:01,518][scr.models_trainer][INFO] - Epoch_86: trainLoss = 1.2004261518595741e+29: valLoss = 1.891327584773755e+29: valMetric = 0.0; test_loss = 2.657515156618889e+29; testMetric = 0.0
[2023-05-27 12:18:11,233][scr.models_trainer][INFO] - Epoch_87: trainLoss = 1.2252137566498897e+29: valLoss = 1.9584606750476323e+29: valMetric = 0.0; test_loss = 2.869063440581704e+29; testMetric = 0.0
[2023-05-27 12:29:17,963][scr.models_trainer][INFO] - Epoch_88: trainLoss = 1.2346788990139266e+29: valLoss = 1.4720367506110054e+29: valMetric = 0.0; test_loss = 1.6633287372677134e+29; testMetric = 0.0
[2023-05-27 12:40:29,970][scr.models_trainer][INFO] - Epoch_89: trainLoss = 1.2471619750462076e+29: valLoss = 1.4420550708722367e+29: valMetric = 0.0; test_loss = 1.6110652573099794e+29; testMetric = 0.0
[2023-05-27 12:51:39,937][scr.models_trainer][INFO] - Epoch_90: trainLoss = 1.2626346936908732e+29: valLoss = 1.070402483149274e+29: valMetric = 0.0; test_loss = 1.110118265510935e+29; testMetric = 0.0
[2023-05-27 13:02:49,189][scr.models_trainer][INFO] - Epoch_91: trainLoss = 1.283949389610439e+29: valLoss = 5.378179295818256e+28: valMetric = 0.0; test_loss = 6.143862865428446e+28; testMetric = 0.0
[2023-05-27 13:13:54,553][scr.models_trainer][INFO] - Epoch_92: trainLoss = 1.291043507024835e+29: valLoss = 1.32836315854456e+29: valMetric = 0.0; test_loss = 1.447009794785256e+29; testMetric = 0.0
[2023-05-27 13:25:02,736][scr.models_trainer][INFO] - Epoch_93: trainLoss = 1.3033692231683752e+29: valLoss = 2.973907734292578e+28: valMetric = 0.0; test_loss = 3.5649720269932454e+28; testMetric = 0.0
[2023-05-27 13:36:06,733][scr.models_trainer][INFO] - Epoch_94: trainLoss = 1.3252297404110859e+29: valLoss = 9.536535473535216e+28: valMetric = 0.0; test_loss = 9.747129916738013e+28; testMetric = 0.0
[2023-05-27 13:47:09,295][scr.models_trainer][INFO] - Epoch_95: trainLoss = 1.3361959445299314e+29: valLoss = 1.3524035810756512e+29: valMetric = 0.0; test_loss = 1.4843538809868438e+29; testMetric = 0.0
[2023-05-27 13:58:22,950][scr.models_trainer][INFO] - Epoch_96: trainLoss = 1.3412350799834418e+29: valLoss = 1.7085484420685418e+29: valMetric = 0.0; test_loss = 1.894636748215412e+29; testMetric = 0.0
[2023-05-27 14:09:37,527][scr.models_trainer][INFO] - Epoch_97: trainLoss = 1.3680356517772659e+29: valLoss = 1.4929998864503217e+29: valMetric = 0.0; test_loss = 1.5929103783350716e+29; testMetric = 0.0
[2023-05-27 14:20:47,080][scr.models_trainer][INFO] - Epoch_98: trainLoss = 1.3774470124208103e+29: valLoss = 1.8186427496529537e+29: valMetric = 0.0; test_loss = 2.051072837956743e+29; testMetric = 0.0
[2023-05-27 14:32:00,469][scr.models_trainer][INFO] - Epoch_99: trainLoss = 1.3954408198371787e+29: valLoss = 1.7078431493965276e+29: valMetric = 0.0; test_loss = 1.83939052409308e+29; testMetric = 0.0
[2023-05-27 14:43:09,823][scr.models_trainer][INFO] - Epoch_100: trainLoss = 1.403792822540521e+29: valLoss = 1.752922993177663e+29: valMetric = 0.0; test_loss = 1.9867704514007594e+29; testMetric = 0.0
[2023-05-27 14:54:11,712][scr.models_trainer][INFO] - Epoch_101: trainLoss = 1.4074838934879223e+29: valLoss = 1.3134379337030592e+29: valMetric = 0.0; test_loss = 1.3671782858707997e+29; testMetric = 0.0
[2023-05-27 15:05:26,472][scr.models_trainer][INFO] - Epoch_102: trainLoss = 1.4324210362470042e+29: valLoss = 2.0093517606765283e+29: valMetric = 0.0; test_loss = 2.3875958616787148e+29; testMetric = 0.0
[2023-05-27 15:16:42,495][scr.models_trainer][INFO] - Epoch_103: trainLoss = 1.4442164572353225e+29: valLoss = 7.020320956852341e+28: valMetric = 0.0; test_loss = 7.147292420047152e+28; testMetric = 0.0
[2023-05-27 15:27:51,440][scr.models_trainer][INFO] - Epoch_104: trainLoss = 1.4474750726973726e+29: valLoss = 1.6532190839861333e+29: valMetric = 0.0; test_loss = 1.7407007991265093e+29; testMetric = 0.0
[2023-05-27 15:38:54,976][scr.models_trainer][INFO] - Epoch_105: trainLoss = 1.4738515650017073e+29: valLoss = 2.1399908642941357e+29: valMetric = 0.0; test_loss = 2.8506403718130764e+29; testMetric = 0.0
[2023-05-27 15:50:03,861][scr.models_trainer][INFO] - Epoch_106: trainLoss = 1.4858655105763151e+29: valLoss = 2.2179577909870838e+29: valMetric = 0.0; test_loss = 3.1010673018784988e+29; testMetric = 0.0
