[2023-05-26 20:11:00,925][root][INFO] - Model saved as :2305262011
[2023-05-26 20:11:00,925][root][INFO] - {'_target_': 'model_set.models.UNetFlood', 'classes': 1, 'in_channels': 1, 'dropout': True, 'prob': 0.1}
[2023-05-26 20:11:00,926][root][INFO] - {'_partial_': True, '_target_': 'scr.losses.lovasz_hinge'}
[2023-05-26 20:11:00,926][root][INFO] - {'_target_': 'torch.optim.Adam', 'maximize': True, 'lr': 1e-08, 'weight_decay': 0.9}
[2023-05-26 20:17:24,007][scr.models_trainer][INFO] - Epoch_0: trainLoss = 1.5338404003415185: valLoss = 1.1957816544489646: valMetric = 0.0; test_loss = 1.3651202904280795; testMetric = 0.0
[2023-05-27 00:49:17,551][scr.models_trainer][INFO] - Epoch_26: trainLoss = 4.397242202681312: valLoss = 1.0601160874468598: valMetric = 0.0; test_loss = 1.740602454190613; testMetric = 0.0
[2023-05-27 01:00:21,095][scr.models_trainer][INFO] - Epoch_27: trainLoss = 4.583350678842565: valLoss = 1.4053592982903198: valMetric = 0.0; test_loss = 2.3193029543404937; testMetric = 0.0
[2023-05-27 01:11:20,127][scr.models_trainer][INFO] - Epoch_28: trainLoss = 4.674165293490693: valLoss = 1.3949174075270419: valMetric = 0.0; test_loss = 2.2498500449683076; testMetric = 0.0
[2023-05-27 01:22:20,768][scr.models_trainer][INFO] - Epoch_29: trainLoss = 4.813269727691414: valLoss = 1.7445708576159262: valMetric = 0.0; test_loss = 2.391458744643837; testMetric = 0.0
[2023-05-27 01:33:35,908][scr.models_trainer][INFO] - Epoch_30: trainLoss = 5.018466687202453: valLoss = 1.067845241807813: valMetric = 0.0; test_loss = 1.7516287174276126; testMetric = 0.0
[2023-05-27 01:44:41,194][scr.models_trainer][INFO] - Epoch_31: trainLoss = 5.086565343351096: valLoss = 2.2988215427302836: valMetric = 0.0; test_loss = 3.172303186308953; testMetric = 0.0
[2023-05-27 01:55:37,840][scr.models_trainer][INFO] - Epoch_32: trainLoss = 5.320730688335977: valLoss = 1.5511314174038682: valMetric = 0.0; test_loss = 2.5617106518437787; testMetric = 0.0
[2023-05-27 02:06:49,301][scr.models_trainer][INFO] - Epoch_33: trainLoss = 5.438328296712089: valLoss = 1.036318745555493: valMetric = 0.0; test_loss = 2.417535236249903; testMetric = 0.0
[2023-05-27 02:18:04,481][scr.models_trainer][INFO] - Epoch_34: trainLoss = 5.605503958930293: valLoss = 1.4248256461704196: valMetric = 0.0; test_loss = 2.1670957963953734; testMetric = 0.0
[2023-05-27 02:29:18,641][scr.models_trainer][INFO] - Epoch_35: trainLoss = 5.762354994207577: valLoss = 1.3386020745015024: valMetric = 0.0; test_loss = 2.303756779880934; testMetric = 0.0
[2023-05-27 02:40:23,269][scr.models_trainer][INFO] - Epoch_36: trainLoss = 5.963345780154275: valLoss = 1.3759627072655376: valMetric = 0.0; test_loss = 2.304949769409754; testMetric = 0.0
[2023-05-27 02:51:39,378][scr.models_trainer][INFO] - Epoch_37: trainLoss = 6.113360732873046: valLoss = 1.2353737332329304: valMetric = 0.0; test_loss = 2.3363179558066913; testMetric = 0.0
[2023-05-27 03:02:47,823][scr.models_trainer][INFO] - Epoch_38: trainLoss = 6.328334533481513: valLoss = 1.5542383474817303: valMetric = 0.0; test_loss = 3.0534853403136055; testMetric = 0.0
[2023-05-27 03:13:59,440][scr.models_trainer][INFO] - Epoch_39: trainLoss = 6.39465414467027: valLoss = 1.39498334116023: valMetric = 0.0; test_loss = 3.046412423783813; testMetric = 0.0
[2023-05-27 03:25:11,242][scr.models_trainer][INFO] - Epoch_40: trainLoss = 6.601259140144247: valLoss = 1.1685451478981086: valMetric = 0.0; test_loss = 2.399020505478225; testMetric = 0.0
[2023-05-27 03:36:26,402][scr.models_trainer][INFO] - Epoch_41: trainLoss = 6.779740251219959: valLoss = 1.4606567639202328: valMetric = 0.0; test_loss = 2.382159976869501; testMetric = 0.0
[2023-05-27 03:47:32,600][scr.models_trainer][INFO] - Epoch_42: trainLoss = 7.087709016320977: valLoss = 1.4225813648955963: valMetric = 0.0; test_loss = 2.7008116196700804; testMetric = 0.0
[2023-05-27 03:58:35,812][scr.models_trainer][INFO] - Epoch_43: trainLoss = 7.272486867404583: valLoss = 4.595865546056449: valMetric = 0.0; test_loss = 8.058313719893215; testMetric = 0.0
[2023-05-27 04:09:39,249][scr.models_trainer][INFO] - Epoch_44: trainLoss = 7.378330330658523: valLoss = 1.3821579819198828: valMetric = 0.0; test_loss = 2.4334940109201657; testMetric = 0.0
[2023-05-27 04:20:44,383][scr.models_trainer][INFO] - Epoch_45: trainLoss = 7.62001821382007: valLoss = 2.319927308150923: valMetric = 0.0; test_loss = 5.41064842189512; testMetric = 0.0
[2023-05-27 04:31:52,730][scr.models_trainer][INFO] - Epoch_46: trainLoss = 7.79711277241897: valLoss = 1.749100777072523: valMetric = 0.0; test_loss = 2.920227739759671; testMetric = 0.0
[2023-05-27 04:43:00,493][scr.models_trainer][INFO] - Epoch_47: trainLoss = 8.08475904130161: valLoss = 1.5844113491428782: valMetric = 0.0; test_loss = 2.9644889376897323; testMetric = 0.0
[2023-05-27 04:54:04,241][scr.models_trainer][INFO] - Epoch_48: trainLoss = 8.162860994853157: valLoss = 1.729557278065301: valMetric = 0.0; test_loss = 3.1632791688685775; testMetric = 0.0
[2023-05-27 05:05:14,894][scr.models_trainer][INFO] - Epoch_49: trainLoss = 8.554016780078499: valLoss = 1.9232937886225219: valMetric = 0.0; test_loss = 4.282980400267788; testMetric = 0.0
[2023-05-27 05:16:18,113][scr.models_trainer][INFO] - Epoch_50: trainLoss = 8.717195138093112: valLoss = 2.811782244274664: valMetric = 0.0; test_loss = 4.564338488444205; testMetric = 0.0
[2023-05-27 05:27:24,834][scr.models_trainer][INFO] - Epoch_51: trainLoss = 9.002502040215045: valLoss = 1.4090497838146048: valMetric = 0.0; test_loss = 3.789219005133516; testMetric = 0.0
[2023-05-27 05:38:34,708][scr.models_trainer][INFO] - Epoch_52: trainLoss = 9.191968886327532: valLoss = 3.2337632896425434: valMetric = 0.0; test_loss = 6.689266411126942; testMetric = 0.0
[2023-05-27 05:49:45,615][scr.models_trainer][INFO] - Epoch_53: trainLoss = 9.461717464617472: valLoss = 2.6497997008076863: valMetric = 0.0; test_loss = 4.111168789927677; testMetric = 0.0
[2023-05-27 06:00:49,021][scr.models_trainer][INFO] - Epoch_54: trainLoss = 9.814298281394924: valLoss = 2.305476550106427: valMetric = 0.0; test_loss = 3.744340781883527; testMetric = 0.0
[2023-05-27 06:11:50,174][scr.models_trainer][INFO] - Epoch_55: trainLoss = 9.998765945751522: valLoss = 1.8966514818866425: valMetric = 0.0; test_loss = 4.474315595803081; testMetric = 0.0
[2023-05-27 06:22:59,120][scr.models_trainer][INFO] - Epoch_56: trainLoss = 10.22449038465407: valLoss = 3.1320865385973797: valMetric = 0.0; test_loss = 5.287974407395688; testMetric = 0.0
[2023-05-27 06:34:08,708][scr.models_trainer][INFO] - Epoch_57: trainLoss = 10.470564973829768: valLoss = 1.5426118043251336: valMetric = 0.0; test_loss = 3.278159522120991; testMetric = 0.0
[2023-05-27 06:45:13,023][scr.models_trainer][INFO] - Epoch_58: trainLoss = 10.991449457503844: valLoss = 2.070201534366331: valMetric = 0.0; test_loss = 3.8538109132599447; testMetric = 0.0
[2023-05-27 06:56:23,688][scr.models_trainer][INFO] - Epoch_59: trainLoss = 11.18310111875548: valLoss = 2.731942846625809: valMetric = 0.0; test_loss = 6.147723620331856; testMetric = 0.0
[2023-05-27 07:07:26,336][scr.models_trainer][INFO] - Epoch_60: trainLoss = 11.453846636621428: valLoss = 1.878033537776695: valMetric = 0.0; test_loss = 3.787091167242941; testMetric = 0.0
[2023-05-27 07:18:35,465][scr.models_trainer][INFO] - Epoch_61: trainLoss = 11.766906087155533: valLoss = 3.433440098578775: valMetric = 0.0; test_loss = 6.894943569576548; testMetric = 0.0
[2023-05-27 07:29:36,065][scr.models_trainer][INFO] - Epoch_62: trainLoss = 12.309010322970865: valLoss = 1.302486428709428: valMetric = 0.0; test_loss = 3.642689376749018; testMetric = 0.0
[2023-05-27 07:40:39,979][scr.models_trainer][INFO] - Epoch_63: trainLoss = 12.723628615875187: valLoss = 2.0003189782111264: valMetric = 0.0; test_loss = 5.729496884089644; testMetric = 0.0
[2023-05-27 07:51:46,650][scr.models_trainer][INFO] - Epoch_64: trainLoss = 12.857604995541594: valLoss = 2.803349310079421: valMetric = 0.0; test_loss = 5.274679743880106; testMetric = 0.0
[2023-05-27 08:02:41,827][scr.models_trainer][INFO] - Epoch_65: trainLoss = 13.263046854391055: valLoss = 3.8067870842779628: valMetric = 0.0; test_loss = 6.283962941793625; testMetric = 0.0
[2023-05-27 08:13:46,311][scr.models_trainer][INFO] - Epoch_66: trainLoss = 13.972453574768021: valLoss = 8.536523690475292: valMetric = 0.0; test_loss = 18.314704742210026; testMetric = 0.0
[2023-05-27 08:24:53,675][scr.models_trainer][INFO] - Epoch_67: trainLoss = 14.318054334099571: valLoss = 5.076704814159616: valMetric = 0.0; test_loss = 11.738375777839332; testMetric = 0.0
[2023-05-27 08:36:06,703][scr.models_trainer][INFO] - Epoch_68: trainLoss = 14.413614807981157: valLoss = 2.1897358453022924: valMetric = 0.0; test_loss = 5.432570786565862; testMetric = 0.0
[2023-05-27 08:47:10,401][scr.models_trainer][INFO] - Epoch_69: trainLoss = 14.96122953148677: valLoss = 5.0346422863553215: valMetric = 0.0; test_loss = 12.37444096226846; testMetric = 0.0
[2023-05-27 08:58:11,033][scr.models_trainer][INFO] - Epoch_70: trainLoss = 15.622159929712202: valLoss = 1.6567031289053022: valMetric = 0.0; test_loss = 4.966857335900747; testMetric = 0.0
[2023-05-27 09:09:14,753][scr.models_trainer][INFO] - Epoch_71: trainLoss = 16.043892277009025: valLoss = 6.659054000389261: valMetric = 0.0; test_loss = 14.332830068850589; testMetric = 0.0
[2023-05-27 09:20:19,779][scr.models_trainer][INFO] - Epoch_72: trainLoss = 16.747712845358574: valLoss = 2.6268211798680166: valMetric = 0.0; test_loss = 5.975194144973992; testMetric = 0.0
[2023-05-27 09:31:19,011][scr.models_trainer][INFO] - Epoch_73: trainLoss = 17.375112481694806: valLoss = 5.828444174348713: valMetric = 0.0; test_loss = 10.784720012177063; testMetric = 0.0
[2023-05-27 09:42:17,321][scr.models_trainer][INFO] - Epoch_74: trainLoss = 17.783988768733938: valLoss = 3.9399381790628385: valMetric = 0.0; test_loss = 9.600115103747255; testMetric = 0.0
[2023-05-27 09:53:22,586][scr.models_trainer][INFO] - Epoch_75: trainLoss = 18.625965337668774: valLoss = 4.324547510954783: valMetric = 0.0; test_loss = 8.593055249742603; testMetric = 0.0
[2023-05-27 10:04:32,884][scr.models_trainer][INFO] - Epoch_76: trainLoss = 18.898453174454424: valLoss = 6.099719101609896: valMetric = 0.0; test_loss = 16.37266589749244; testMetric = 0.0
[2023-05-27 10:15:40,701][scr.models_trainer][INFO] - Epoch_77: trainLoss = 19.77033306379614: valLoss = 2.6571634385322955: valMetric = 0.0; test_loss = 7.01647456999748; testMetric = 0.0
[2023-05-27 10:26:53,856][scr.models_trainer][INFO] - Epoch_78: trainLoss = 20.43730550118704: valLoss = 3.1315851665507646: valMetric = 0.0; test_loss = 7.147954762462647; testMetric = 0.0
[2023-05-27 10:38:00,508][scr.models_trainer][INFO] - Epoch_79: trainLoss = 20.954802808029086: valLoss = 4.507877031874717: valMetric = 0.0; test_loss = 12.44427473827075; testMetric = 0.0
[2023-05-27 10:49:03,808][scr.models_trainer][INFO] - Epoch_80: trainLoss = 22.009143233264037: valLoss = 6.260659486560815: valMetric = 0.0; test_loss = 10.305977471373094; testMetric = 0.0
[2023-05-27 11:00:12,929][scr.models_trainer][INFO] - Epoch_81: trainLoss = 22.734750144872567: valLoss = 9.572918079119532: valMetric = 0.0; test_loss = 22.019170761749308; testMetric = 0.0
[2023-05-27 11:11:09,449][scr.models_trainer][INFO] - Epoch_82: trainLoss = 23.422052037240483: valLoss = 5.929111270888606: valMetric = 0.0; test_loss = 14.872965617846416; testMetric = 0.0
[2023-05-27 11:22:20,461][scr.models_trainer][INFO] - Epoch_83: trainLoss = 24.797513220264428: valLoss = 6.391304140414425: valMetric = 0.0; test_loss = 15.614962562918663; testMetric = 0.0
[2023-05-27 11:33:28,692][scr.models_trainer][INFO] - Epoch_84: trainLoss = 25.686961126468383: valLoss = 8.013519120383915: valMetric = 0.0; test_loss = 17.26949447153076; testMetric = 0.0
[2023-05-27 11:44:44,035][scr.models_trainer][INFO] - Epoch_85: trainLoss = 26.723897618381102: valLoss = 11.680474898548582: valMetric = 0.0; test_loss = 25.473173591413445; testMetric = 0.0
[2023-05-27 11:55:55,533][scr.models_trainer][INFO] - Epoch_86: trainLoss = 27.440313455484468: valLoss = 8.392944357451519: valMetric = 0.0; test_loss = 16.74856040366457; testMetric = 0.0
[2023-05-27 12:07:01,515][scr.models_trainer][INFO] - Epoch_87: trainLoss = 28.98546529802297: valLoss = 6.6397758073468305: valMetric = 0.0; test_loss = 12.362868426768209; testMetric = 0.0
[2023-05-27 12:18:11,231][scr.models_trainer][INFO] - Epoch_88: trainLoss = 29.789198379467297: valLoss = 8.304660486889858: valMetric = 0.0; test_loss = 20.799098271195607; testMetric = 0.0
[2023-05-27 12:29:17,956][scr.models_trainer][INFO] - Epoch_89: trainLoss = 30.804350320310323: valLoss = 8.388987828709475: valMetric = 0.0; test_loss = 21.091392435053343; testMetric = 0.0
[2023-05-27 12:40:30,136][scr.models_trainer][INFO] - Epoch_90: trainLoss = 32.31428041711692: valLoss = 4.583361438468529: valMetric = 0.0; test_loss = 12.635987189508253; testMetric = 0.0
[2023-05-27 12:51:39,935][scr.models_trainer][INFO] - Epoch_91: trainLoss = 34.206576265577375: valLoss = 7.940499599704791: valMetric = 0.0; test_loss = 22.730364071425573; testMetric = 0.0
[2023-05-27 13:02:49,163][scr.models_trainer][INFO] - Epoch_92: trainLoss = 35.313522579363564: valLoss = 8.168974951546096: valMetric = 0.0; test_loss = 21.266187524282802; testMetric = 0.0
[2023-05-27 13:13:54,682][scr.models_trainer][INFO] - Epoch_93: trainLoss = 36.74335376050659: valLoss = 4.179681236719965: valMetric = 0.0; test_loss = 13.705596513645624; testMetric = 0.0
[2023-05-27 13:25:02,777][scr.models_trainer][INFO] - Epoch_94: trainLoss = 38.61936225806593: valLoss = 5.596885051559563: valMetric = 0.0; test_loss = 15.835889426610803; testMetric = 0.0
[2023-05-27 13:36:06,732][scr.models_trainer][INFO] - Epoch_95: trainLoss = 40.69843042481421: valLoss = 9.181268856528416: valMetric = 0.0; test_loss = 24.448582885085894; testMetric = 0.0
[2023-05-27 13:47:09,287][scr.models_trainer][INFO] - Epoch_96: trainLoss = 42.6839612791422: valLoss = 8.189331449281621: valMetric = 0.0; test_loss = 20.20012300854088; testMetric = 0.0
[2023-05-27 13:58:22,949][scr.models_trainer][INFO] - Epoch_97: trainLoss = 44.54349704074014: valLoss = 7.0808315172267315: valMetric = 0.0; test_loss = 18.796447015577748; testMetric = 0.0
[2023-05-27 14:09:37,504][scr.models_trainer][INFO] - Epoch_98: trainLoss = 46.340400880583985: valLoss = 9.4238015451988: valMetric = 0.0; test_loss = 22.744494396532254; testMetric = 0.0
[2023-05-27 14:20:47,082][scr.models_trainer][INFO] - Epoch_99: trainLoss = 49.22339411711587: valLoss = 7.7821383532230275: valMetric = 0.0; test_loss = 20.053934322890417; testMetric = 0.0
[2023-05-27 14:32:00,453][scr.models_trainer][INFO] - Epoch_100: trainLoss = 51.50710533528067: valLoss = 10.688044156924816: valMetric = 0.0; test_loss = 25.87912612779677; testMetric = 0.0
[2023-05-27 14:43:09,823][scr.models_trainer][INFO] - Epoch_101: trainLoss = 53.729885742301605: valLoss = 8.968483107258102: valMetric = 0.0; test_loss = 24.7804686843708; testMetric = 0.0
[2023-05-27 14:54:11,685][scr.models_trainer][INFO] - Epoch_102: trainLoss = 58.36012396069362: valLoss = 11.101361581994848: valMetric = 0.0; test_loss = 26.786800991223064; testMetric = 0.0
[2023-05-27 15:05:26,415][scr.models_trainer][INFO] - Epoch_103: trainLoss = 61.683286481593875: valLoss = 11.658248587247058: valMetric = 0.0; test_loss = 32.72142446105198; testMetric = 0.0
[2023-05-27 15:16:42,528][scr.models_trainer][INFO] - Epoch_104: trainLoss = 64.54842645128862: valLoss = 10.798834448249721: valMetric = 0.0; test_loss = 28.93129346672175; testMetric = 0.0
[2023-05-27 15:27:51,429][scr.models_trainer][INFO] - Epoch_105: trainLoss = 69.83394207348675: valLoss = 17.90501177730273: valMetric = 0.0; test_loss = 40.15254774401265; testMetric = 0.0
[2023-05-27 15:38:54,889][scr.models_trainer][INFO] - Epoch_106: trainLoss = 73.86019877464767: valLoss = 23.090744963243377: valMetric = 0.0; test_loss = 49.05709372540956; testMetric = 0.0
[2023-05-27 15:50:03,862][scr.models_trainer][INFO] - Epoch_107: trainLoss = 78.77217605089331: valLoss = 26.09777845075382: valMetric = 0.0; test_loss = 58.25413097873811; testMetric = 0.0
